('port 1',TE,1,'port 1',1,'transmission')
(501,3)
1.99904e+014	0.0152194	-5.34018
1.99872e+014	0.012385	-6.23565
1.9984e+014	0.00101946	-7.6635
1.99808e+014	0.0113558	-4.74895
1.99776e+014	0.015658	-5.64633
1.99744e+014	0.00904265	-6.55356
1.99713e+014	0.00399437	-4.07622
1.99681e+014	0.014248	-5.05711
1.99649e+014	0.0146397	-5.94838
1.99617e+014	0.00483977	-6.9055
1.99585e+014	0.00845103	-4.44594
1.99553e+014	0.015867	-5.35592
1.99521e+014	0.0122813	-6.24921
1.99489e+014	0.000602073	-8.46705
1.99457e+014	0.0122126	-11.0392
1.99426e+014	0.0160903	-11.9319
1.99394e+014	0.0088153	-12.839
1.99362e+014	0.00468832	-10.3721
1.9933e+014	0.014951	-11.333
1.99298e+014	0.0149218	-12.2209
1.99266e+014	0.00456817	-13.1856
1.99235e+014	0.00907827	-10.7138
1.99203e+014	0.0164502	-11.6183
1.99171e+014	0.0124838	-12.5087
1.99139e+014	0.00063446	-15.1627
1.99108e+014	0.0127736	-17.2919
1.99076e+014	0.0166075	-18.1809
1.99044e+014	0.00899881	-19.0854
1.99013e+014	0.00493404	-16.6165
1.98981e+014	0.0154789	-17.572
1.98949e+014	0.015433	-18.4565
1.98917e+014	0.00477167	-19.4166
1.98886e+014	0.00930992	-16.9422
1.98854e+014	0.0169977	-17.8438
1.98822e+014	0.0130409	-18.7307
1.98791e+014	0.000637844	-21.0121
1.98759e+014	0.0130307	-23.5069
1.98728e+014	0.0172341	-24.3931
1.98696e+014	0.00963437	-25.2923
1.98664e+014	0.00469639	-22.8112
1.98633e+014	0.0158214	-23.7738
1.98601e+014	0.0161924	-24.655
1.9857e+014	0.00548868	-25.5993
1.98538e+014	0.00910899	-23.1308
1.98507e+014	0.017494	-24.0323
1.98475e+014	0.0139691	-24.9148
1.98443e+014	0.00107167	-26.3911
1.98412e+014	0.01294	-23.4007
1.9838e+014	0.0179495	-24.2848
1.98349e+014	0.0107404	-25.1768
1.98317e+014	0.00392864	-22.664
1.98286e+014	0.0159247	-23.6548
1.98254e+014	0.0171767	-24.5328
1.98223e+014	0.00674707	-25.4566
1.98192e+014	0.00841235	-22.9943
1.9816e+014	0.0178758	-23.9
1.98129e+014	0.0152475	-24.7778
1.98097e+014	0.00231332	-25.8924
1.98066e+014	0.012421	-23.2552
1.98034e+014	0.0186829	-24.1389
1.98003e+014	0.0123055	-25.0229
1.97972e+014	0.00258733	-22.4126
1.9794e+014	0.0156907	-23.4972
1.97909e+014	0.0183141	-24.3727
1.97878e+014	0.00855284	-25.2768
1.97846e+014	0.00713619	-22.8111
1.97815e+014	0.0180294	-23.7294
1.97784e+014	0.0168099	-24.6027
1.97752e+014	0.00424857	-25.5852
1.97721e+014	0.0113629	-23.0686
1.9769e+014	0.0193119	-23.9545
1.97658e+014	0.0142767	-24.8308
1.97627e+014	0.000851458	-27.7749
1.97596e+014	0.0149845	-29.5831
1.97565e+014	0.0194759	-30.457
1.97533e+014	0.0108756	-31.3448
1.97502e+014	0.00519813	-28.8484
1.97471e+014	0.0177962	-29.8023
1.9744e+014	0.0185302	-30.6718
1.97409e+014	0.00681625	-31.5948
1.97377e+014	0.00964101	-29.1194
1.97346e+014	0.0196555	-30.0136
1.97315e+014	0.0165398	-30.8832
1.97284e+014	0.00238469	-32.0087
1.97253e+014	0.0136401	-29.3433
1.97222e+014	0.0204734	-30.2184
1.9719e+014	0.0136243	-31.0936
1.97159e+014	0.00255684	-28.4442
1.97128e+014	0.0169796	-29.5507
1.97097e+014	0.0202186	-30.4178
1.97066e+014	0.00994717	-31.3093
1.97035e+014	0.00713971	-28.8297
1.97004e+014	0.0194936	-29.7482
1.96973e+014	0.0189148	-30.6125
1.96942e+014	0.00571099	-31.5571
1.96911e+014	0.0114997	-29.0566
1.9688e+014	0.0210637	-29.9382
1.96849e+014	0.016635	-30.8039
1.96818e+014	0.00130392	-32.2554
1.96787e+014	0.0153767	-29.2543
1.96756e+014	0.0216206	-30.1217
1.96725e+014	0.0134953	-30.9945
1.96694e+014	0.00381201	-28.4245
1.96663e+014	0.0185837	-29.4385
1.96632e+014	0.0211428	-30.2995
1.96601e+014	0.00964832	-31.1919
1.9657e+014	0.00844594	-28.7107
1.96539e+014	0.0209733	-29.6133
1.96508e+014	0.0196542	-30.4723
1.96477e+014	0.00528468	-31.4305
1.96446e+014	0.0128199	-28.9072
1.96415e+014	0.0224372	-29.7804
1.96384e+014	0.0172201	-30.6412
1.96353e+014	0.000970332	-32.4835
1.96323e+014	0.0167126	-35.363
1.96292e+014	0.0229075	-36.2237
1.96261e+014	0.0139425	-37.0919
1.9623e+014	0.00447701	-34.5343
1.96199e+014	0.0199476	-35.5225
1.96168e+014	0.0223554	-36.3773
1.96138e+014	0.00995677	-37.2658
1.96107e+014	0.00924395	-34.7781
1.96076e+014	0.0223784	-35.6721
1.96045e+014	0.02079	-36.5248
1.96015e+014	0.00543648	-37.4821
1.95984e+014	0.0137691	-34.9468
1.95953e+014	0.0238886	-35.813
1.95922e+014	0.018256	-36.6672
1.95892e+014	0.000996799	-38.577
1.95861e+014	0.0178363	-41.3749
1.9583e+014	0.0243921	-42.2287
1.95799e+014	0.0148314	-43.09
1.95769e+014	0.00478289	-40.5246
1.95738e+014	0.0212596	-41.5056
1.95707e+014	0.0238332	-42.3531
1.95677e+014	0.010627	-43.2342
1.95646e+014	0.0098483	-40.738
1.95615e+014	0.0238705	-41.6246
1.95585e+014	0.0221863	-42.4694
1.95554e+014	0.00579566	-43.4194
1.95524e+014	0.0147198	-40.8745
1.95493e+014	0.0255164	-41.7324
1.95462e+014	0.0194557	-42.5782
1.95432e+014	0.00103143	-44.5689
1.95401e+014	0.019156	-47.2676
1.95371e+014	0.0260603	-48.1122
1.9534e+014	0.0156763	-48.9648
1.9531e+014	0.00539351	-46.3972
1.95279e+014	0.0229254	-47.3597
1.95249e+014	0.0253797	-48.197
1.95218e+014	0.010918	-49.0714
1.95188e+014	0.0110918	-46.5639
1.95157e+014	0.0257871	-47.4356
1.95127e+014	0.023367	-48.2694
1.95096e+014	0.00531181	-49.2362
1.95066e+014	0.0166451	-46.6518
1.95035e+014	0.0274817	-47.4947
1.95005e+014	0.0199302	-48.3292
1.94974e+014	0.0015842	-45.2216
1.94944e+014	0.021717	-46.7068
1.94913e+014	0.0277216	-47.5353
1.94883e+014	0.0150003	-48.3794
1.94853e+014	0.00817823	-45.8391
1.94822e+014	0.0259104	-46.7348
1.94792e+014	0.0261786	-47.5547
1.94761e+014	0.00855759	-48.4439
1.94731e+014	0.0152645	-45.8992
1.94701e+014	0.0287105	-46.7342
1.9467e+014	0.0224737	-47.5499
1.9464e+014	0.00124239	-49.4323
1.9461e+014	0.0220572	-52.1727
1.94579e+014	0.0294169	-52.9825
1.94549e+014	0.0161814	-53.8046
1.94519e+014	0.00880246	-51.2397
1.94489e+014	0.0277025	-52.1108
1.94458e+014	0.0270456	-52.9046
1.94428e+014	0.00692155	-53.8072
1.94398e+014	0.0186664	-51.1931
1.94368e+014	0.0307518	-51.9873
1.94337e+014	0.0202187	-52.773
1.94307e+014	0.00582378	-50.1038
1.94277e+014	0.0276498	-51.0212
1.94247e+014	0.0286223	-51.7785
1.94216e+014	0.00725461	-52.6451
1.94186e+014	0.0204358	-49.9755
1.94156e+014	0.0318135	-50.7143
1.94126e+014	0.0167836	-51.4533
1.94096e+014	0.0131666	-48.7974
1.94066e+014	0.0319304	-49.5217
1.94035e+014	0.0212283	-50.1874
1.94005e+014	0.0109802	-47.4221
1.93975e+014	0.0324205	-48.0752
1.93945e+014	0.0158286	-48.6171
1.93915e+014	0.0249747	-51.7584
1.93885e+014	0.0145768	-52.0458
1.93855e+014	0.0265793	-54.9399
1.93825e+014	0.0259163	-55.4707
1.93795e+014	0.00774375	-52.4016
1.93765e+014	0.0313715	-53.327
1.93734e+014	0.0299126	-54.1962
1.93704e+014	0.0151216	-55.2849
1.93674e+014	0.00313036	-58.418
1.93644e+014	0.0157292	-60.4247
1.93614e+014	0.0253384	-61.7581
1.93584e+014	0.0312062	-63.0931
1.93554e+014	0.0338703	-64.4496
1.93524e+014	0.0339181	-65.8274
1.93494e+014	0.0318769	-67.2249
1.93464e+014	0.0282019	-68.642
1.93434e+014	0.0232922	-70.0833
1.93405e+014	0.0175227	-71.5638
1.93375e+014	0.0113377	-73.1394
1.93345e+014	0.00586032	-75.0904
1.93315e+014	0.0061774	-77.766
1.93285e+014	0.0118143	-79.6648
1.93255e+014	0.0180033	-81.2313
1.93225e+014	0.0237471	-82.7121
1.93195e+014	0.0286215	-84.1574
1.93165e+014	0.0322621	-85.582
1.93135e+014	0.0342827	-86.991
1.93106e+014	0.0342481	-88.3867
1.93076e+014	0.0316678	-89.7724
1.93046e+014	0.02604	-91.161
1.93016e+014	0.0171358	-92.6215
1.92986e+014	0.00803557	-94.7427
1.92956e+014	0.0167905	-97.1941
1.92927e+014	0.0306955	-98.4892
1.92897e+014	0.0326884	-99.5101
1.92867e+014	0.013109	-100.841
1.92837e+014	0.0253887	-103.398
1.92807e+014	0.029126	-104.353
1.92778e+014	0.0209899	-105.983
1.92748e+014	0.0125044	-108.383
1.92718e+014	0.0423364	-109.341
1.92688e+014	0.0158082	-109.893
1.92659e+014	0.0290343	-107.055
1.92629e+014	0.0432058	-107.684
1.92599e+014	0.0161271	-108.385
1.9257e+014	0.0259876	-105.679
1.9254e+014	0.0453384	-106.384
1.9251e+014	0.0270441	-107.101
1.92481e+014	0.0136379	-104.433
1.92451e+014	0.0435479	-105.238
1.92421e+014	0.0402313	-105.973
1.92392e+014	0.00658175	-106.944
1.92362e+014	0.0327255	-104.171
1.92332e+014	0.0480591	-104.933
1.92303e+014	0.0288614	-105.706
1.92273e+014	0.011546	-103.069
1.92244e+014	0.0440009	-103.944
1.92214e+014	0.0462018	-104.715
1.92185e+014	0.0164073	-105.55
1.92155e+014	0.0253689	-102.966
1.92125e+014	0.0501497	-103.77
1.92096e+014	0.0413345	-104.554
1.92066e+014	0.00483401	-105.702
1.92037e+014	0.0360915	-102.839
1.92007e+014	0.0530435	-103.634
1.91978e+014	0.0351391	-104.432
1.91948e+014	0.00673218	-101.69
1.91919e+014	0.0443899	-102.73
1.91889e+014	0.0538856	-103.525
1.9186e+014	0.028464	-104.341
1.9183e+014	0.016202	-101.769
1.91801e+014	0.0508798	-102.639
1.91771e+014	0.0534452	-103.436
1.91742e+014	0.0217379	-104.279
1.91713e+014	0.0247945	-101.726
1.91683e+014	0.0560485	-102.56
1.91654e+014	0.0522193	-103.361
1.91624e+014	0.0151805	-104.252
1.91595e+014	0.0325573	-101.671
1.91566e+014	0.0602716	-102.491
1.91536e+014	0.0505344	-103.295
1.91507e+014	0.00893722	-104.301
1.91477e+014	0.0396456	-101.616
1.91448e+014	0.0638401	-102.43
1.91419e+014	0.0486093	-103.237
1.91389e+014	0.00349457	-104.754
1.9136e+014	0.0462169	-107.846
1.91331e+014	0.0669824	-108.656
1.91302e+014	0.0465931	-109.467
1.91272e+014	0.00427498	-106.412
1.91243e+014	0.0524193	-107.794
1.91214e+014	0.069883	-108.603
1.91184e+014	0.04459	-109.418
1.91155e+014	0.00949519	-106.716
1.91126e+014	0.0583911	-107.743
1.91097e+014	0.0726951	-108.551
1.91067e+014	0.0426741	-109.371
1.91038e+014	0.0149035	-106.759
1.91009e+014	0.0642635	-107.693
1.9098e+014	0.0755521	-108.5
1.90951e+014	0.0408999	-109.325
1.90921e+014	0.0202734	-106.75
1.90892e+014	0.0701644	-107.642
1.90863e+014	0.0785747	-108.449
1.90834e+014	0.0393078	-109.28
1.90805e+014	0.0256268	-106.721
1.90776e+014	0.0762233	-107.591
1.90746e+014	0.0818783	-108.396
1.90717e+014	0.0379285	-109.233
1.90688e+014	0.0310272	-106.682
1.90659e+014	0.082577	-107.537
1.9063e+014	0.0855789	-108.342
1.90601e+014	0.0367848	-109.186
1.90572e+014	0.036561	-106.635
1.90543e+014	0.0893768	-107.48
1.90514e+014	0.0897991	-108.285
1.90485e+014	0.0358921	-109.136
1.90456e+014	0.0423383	-106.583
1.90427e+014	0.0967973	-107.421
1.90398e+014	0.094674	-108.226
1.90369e+014	0.0352563	-109.084
1.9034e+014	0.0485025	-106.525
1.90311e+014	0.10505	-107.357
1.90282e+014	0.100359	-108.162
1.90253e+014	0.0348693	-109.028
1.90224e+014	0.0552456	-106.462
1.90195e+014	0.1144	-107.289
1.90166e+014	0.107038	-108.093
1.90137e+014	0.0346987	-108.968
1.90108e+014	0.0628359	-106.392
1.90079e+014	0.125195	-107.215
1.9005e+014	0.114934	-108.019
1.90021e+014	0.0346692	-108.903
1.89992e+014	0.0716618	-106.315
1.89963e+014	0.137903	-107.135
1.89934e+014	0.124319	-107.937
1.89906e+014	0.0346233	-108.834
1.89877e+014	0.0823114	-106.23
1.89848e+014	0.153185	-107.045
1.89819e+014	0.135531	-107.848
1.8979e+014	0.0342475	-108.761
1.89761e+014	0.0957126	-106.134
1.89732e+014	0.171996	-106.946
1.89704e+014	0.148967	-107.747
1.89675e+014	0.0329121	-108.687
1.89646e+014	0.113404	-106.024
1.89617e+014	0.19577	-106.832
1.89588e+014	0.165054	-107.632
1.8956e+014	0.0293395	-108.629
1.89531e+014	0.138072	-105.896
1.89502e+014	0.226719	-106.699
1.89473e+014	0.184046	-107.498
1.89445e+014	0.0210305	-108.676
1.89416e+014	0.174712	-105.741
1.89387e+014	0.268316	-106.538
1.89359e+014	0.205277	-107.336
1.8933e+014	0.0124812	-109.902
1.89301e+014	0.233202	-111.825
1.89272e+014	0.325837	-112.619
1.89244e+014	0.223931	-113.412
1.89215e+014	0.0624946	-110.647
1.89186e+014	0.334002	-111.55
1.89158e+014	0.405359	-112.345
1.89129e+014	0.214316	-113.125
1.89101e+014	0.220574	-110.381
1.89072e+014	0.515601	-111.129
1.89043e+014	0.496941	-111.93
1.89015e+014	0.0400401	-114.249
1.88986e+014	0.659151	-115.886
1.88958e+014	0.789212	-116.731
1.88929e+014	0.185246	-117.593
1.889e+014	0.946473	-119.905
1.88872e+014	0.990012	-121.041
1.88843e+014	0.996373	-122.333
1.88815e+014	0.998415	-123.673
1.88786e+014	0.999315	-125.033
1.88758e+014	0.999735	-126.404
1.88729e+014	0.999872	-127.779
1.88701e+014	0.999782	-129.154
1.88672e+014	0.999449	-130.525
1.88644e+014	0.998774	-131.886
1.88615e+014	0.997472	-133.23
1.88587e+014	0.994607	-134.543
1.88558e+014	0.985664	-135.791
1.8853e+014	0.926034	-136.836
1.88501e+014	0.077782	-138.095
1.88473e+014	0.584945	-140.053
1.88444e+014	0.309815	-140.698
1.88416e+014	0.27068	-137.789
1.88388e+014	0.484471	-138.518
1.88359e+014	0.365113	-139.277
1.88331e+014	0.0194237	-141.275
1.88302e+014	0.307748	-143.583
1.88274e+014	0.369372	-144.359
1.88246e+014	0.212541	-145.129
1.88217e+014	0.0719195	-142.406
1.88189e+014	0.271734	-143.271
1.88161e+014	0.290332	-144.055
1.88132e+014	0.143641	-144.842
1.88104e+014	0.0822158	-142.2
1.88076e+014	0.233359	-143.031
1.88047e+014	0.239066	-143.817
1.88019e+014	0.111029	-144.616
1.87991e+014	0.0757976	-142.001
1.87962e+014	0.200946	-142.829
1.87934e+014	0.20475	-143.616
1.87906e+014	0.0951309	-144.419
1.87878e+014	0.0643016	-141.814
1.87849e+014	0.174157	-142.649
1.87821e+014	0.180577	-143.435
1.87793e+014	0.0875184	-144.239
1.87765e+014	0.051491	-141.634
1.87736e+014	0.151649	-142.482
1.87708e+014	0.162597	-143.268
1.8768e+014	0.0842353	-144.068
1.87652e+014	0.0386953	-141.45
1.87624e+014	0.132246	-142.322
1.87595e+014	0.148468	-143.107
1.87567e+014	0.0832496	-143.905
1.87539e+014	0.0264242	-141.245
1.87511e+014	0.115075	-142.166
1.87483e+014	0.136749	-142.952
1.87455e+014	0.0834353	-143.745
1.87427e+014	0.0149674	-140.965
1.87398e+014	0.0995134	-142.013
1.8737e+014	0.126519	-142.799
('port 2',TE,1,'port 1',1,'transmission')
(501,3)
2.02562e+014	0.00140113	-0.956716
2.0253e+014	0.000237802	-2.0899
2.02497e+014	0.00109696	0.433157
2.02464e+014	0.00154866	-0.514112
2.02431e+014	0.000794554	-1.47654
2.02398e+014	0.000566014	0.916666
2.02366e+014	0.00146125	-0.0702336
2.02333e+014	0.00121352	-1.01194
2.023e+014	6.366e-005	-2.95163
2.02267e+014	0.00115735	-5.90262
2.02235e+014	0.00143202	-6.84408
2.02202e+014	0.000598472	-7.82085
2.02169e+014	0.000689763	-5.42918
2.02136e+014	0.00142379	-6.39369
2.02104e+014	0.00105105	-7.33601
2.02071e+014	0.000138618	-4.67047
2.02038e+014	0.00119358	-5.93823
2.02006e+014	0.00132495	-6.87583
2.01973e+014	0.000436725	-7.87668
2.0194e+014	0.000782586	-5.46664
2.01908e+014	0.00138157	-6.41854
2.01875e+014	0.000912601	-7.36259
2.01842e+014	0.000259295	-4.88374
2.0181e+014	0.00121367	-5.95763
2.01777e+014	0.00122994	-6.89256
2.01745e+014	0.000304991	-7.93503
2.01712e+014	0.000851941	-5.48432
2.01679e+014	0.00133954	-6.4281
2.01647e+014	0.000796929	-7.37481
2.01614e+014	0.00035705	-4.94642
2.01582e+014	0.00122365	-5.96125
2.01549e+014	0.00114861	-6.89422
2.01517e+014	0.000199964	-8.01376
2.01484e+014	0.000903668	-5.48433
2.01452e+014	0.00130129	-6.42241
2.01419e+014	0.000702794	-7.37246
2.01387e+014	0.000433695	-4.96235
2.01354e+014	0.0012281	-5.94931
2.01322e+014	0.00108194	-6.88072
2.01289e+014	0.000119765	-8.16048
2.01257e+014	0.000942282	-5.46767
2.01225e+014	0.0012694	-6.40147
2.01192e+014	0.000629034	-7.35513
2.0116e+014	0.000492437	-4.95084
2.01127e+014	0.0012304	-5.92189
2.01095e+014	0.00103048	-6.85192
2.01063e+014	6.5937e-005	-8.51514
2.0103e+014	0.000971203	-5.43482
2.00998e+014	0.0012457	-6.36522
2.00966e+014	0.000574637	-7.32217
2.00933e+014	0.000535953	-4.91797
2.00901e+014	0.00123303	-5.87902
2.00869e+014	0.000994557	-6.80765
2.00836e+014	4.6921e-005	-9.22445
2.00804e+014	0.000992923	-11.6692
2.00772e+014	0.00123144	-12.5968
2.0074e+014	0.000538805	-13.556
2.00707e+014	0.000566222	-11.1493
2.00675e+014	0.00123768	-12.1039
2.00643e+014	0.000974322	-13.0309
2.00611e+014	5.43189e-005	-15.9889
2.00578e+014	0.00100912	-17.8877
2.00546e+014	0.0012274	-18.8128
2.00514e+014	0.000520988	-19.7726
2.00482e+014	0.000584529	-17.3628
2.0045e+014	0.0012454	-18.3131
2.00417e+014	0.000969858	-19.2383
2.00385e+014	6.12786e-005	-22.3579
2.00353e+014	0.00102076	-24.0902
2.00321e+014	0.00123402	-25.0133
2.00289e+014	0.000520903	-25.9713
2.00257e+014	0.000591503	-23.5587
2.00225e+014	0.00125667	-24.5067
2.00193e+014	0.000981199	-25.4297
2.00161e+014	5.89703e-005	-28.4849
2.00128e+014	0.00102813	-30.2768
2.00096e+014	0.00125138	-31.1979
2.00064e+014	0.000538516	-32.1519
2.00032e+014	0.000587162	-29.737
2e+014	0.00127142	-30.6843
1.99968e+014	0.00100833	-31.6049
1.99936e+014	5.03522e-005	-34.3116
1.99904e+014	0.00103091	-36.447
1.99872e+014	0.00127925	-37.3665
1.9984e+014	0.000574002	-38.3145
1.99808e+014	0.000570972	-35.8971
1.99776e+014	0.00128908	-36.8458
1.99744e+014	0.00105113	-37.7637
1.99713e+014	5.45651e-005	-39.7414
1.99681e+014	0.00102819	-42.6005
1.99649e+014	0.00131703	-43.5188
1.99617e+014	0.000627653	-44.4596
1.99585e+014	0.000541937	-42.038
1.99553e+014	0.00130854	-42.9906
1.99521e+014	0.00110931	-43.9058
1.99489e+014	9.3435e-005	-45.3259
1.99457e+014	0.00101859	-42.4536
1.99426e+014	0.00136375	-43.371
1.99394e+014	0.000699724	-44.304
1.99362e+014	0.00049878	-41.8745
1.9933e+014	0.00132826	-42.835
1.99298e+014	0.0011823	-43.7474
1.99266e+014	0.000160943	-44.9245
1.99235e+014	0.00100041	-42.2884
1.99203e+014	0.00141797	-43.2057
1.99171e+014	0.000790201	-44.1308
1.99139e+014	0.000440291	-41.6859
1.99108e+014	0.00134635	-42.6611
1.99076e+014	0.00126907	-43.5709
1.99044e+014	0.000250774	-44.6342
1.99013e+014	0.000971995	-42.1033
1.98981e+014	0.00147787	-43.0215
1.98949e+014	0.00089839	-43.9391
1.98917e+014	0.000366106	-41.4639
1.98886e+014	0.00136093	-42.4671
1.98854e+014	0.00136791	-43.3746
1.98822e+014	0.000359978	-44.3764
1.98791e+014	0.000932752	-41.8954
1.98759e+014	0.00154143	-42.8162
1.98728e+014	0.00102213	-43.7265
1.98696e+014	0.000278616	-41.1887
1.98664e+014	0.00137125	-42.2495
1.98633e+014	0.0014762	-43.1552
1.98601e+014	0.000483568	-44.1198
1.9857e+014	0.00088557	-41.6588
1.98538e+014	0.00160727	-42.5849
1.98507e+014	0.00115582	-43.4876
1.98475e+014	0.00018855	-40.8055
1.98443e+014	0.00138059	-42.0006
1.98412e+014	0.0015898	-42.9048
1.9838e+014	0.000606923	-43.8453
1.98349e+014	0.0008443	-41.3796
1.98317e+014	0.00167733	-42.3158
1.98286e+014	0.0012832	-43.208
1.98254e+014	0.000132964	-40.2334
1.98223e+014	0.00140615	-41.7
1.98192e+014	0.00169989	-42.6003
1.9816e+014	0.000675372	-43.5293
1.98129e+014	0.000862212	-41.0164
1.98097e+014	0.00176731	-41.9693
1.98066e+014	0.0013259	-42.8327
1.98034e+014	0.000237877	-39.8712
1.98003e+014	0.00152631	-41.268
1.97972e+014	0.00172579	-42.1124
1.9794e+014	0.000377539	-43.3535
1.97909e+014	0.00130408	-40.3874
1.97878e+014	0.00141429	-41.0784
1.97846e+014	0.000854356	-43.0785
1.97815e+014	0.000993486	-44.9845
1.97784e+014	0.00111051	-46.6785
1.97752e+014	0.00112627	-48.3379
1.97721e+014	0.00108514	-50.0401
1.9769e+014	0.00104816	-51.7816
1.97658e+014	0.00101848	-53.5564
1.97627e+014	0.00106246	-55.3823
1.97596e+014	0.00130322	-57.0977
1.97565e+014	0.00135812	-58.154
1.97533e+014	0.000962412	-61.2545
1.97502e+014	0.00185576	-62.4048
1.97471e+014	0.00156231	-63.2711
1.9744e+014	0.00044516	-60.4464
1.97409e+014	0.00188278	-61.5955
1.97377e+014	0.0020587	-62.4966
1.97346e+014	0.00050429	-63.4696
1.97315e+014	0.00142126	-60.8772
1.97284e+014	0.00233107	-61.8098
1.97253e+014	0.00150645	-62.6775
1.97222e+014	0.000526315	-60.0916
1.9719e+014	0.00214788	-61.1478
1.97159e+014	0.00228403	-62.0304
1.97128e+014	0.000676562	-62.9931
1.97097e+014	0.00144515	-60.4829
1.97066e+014	0.00256966	-61.3988
1.97035e+014	0.00183313	-62.2769
1.97004e+014	0.000310961	-59.5649
1.96973e+014	0.00223008	-60.7633
1.96942e+014	0.00262446	-61.6474
1.96911e+014	0.00108219	-62.5672
1.9688e+014	0.00128283	-60.1001
1.96849e+014	0.00278107	-61.0236
1.96818e+014	0.00230468	-61.9016
1.96787e+014	0.000166829	-63.4977
1.96756e+014	0.00219829	-60.3887
1.96725e+014	0.00300904	-61.276
1.96694e+014	0.00164255	-62.1717
1.96663e+014	0.000960495	-59.6929
1.96632e+014	0.00293782	-60.6494
1.96601e+014	0.00286473	-61.5265
1.9657e+014	0.000706658	-62.5252
1.96539e+014	0.0020327	-60.0046
1.96508e+014	0.00339238	-60.8986
1.96477e+014	0.00233579	-61.7813
1.96446e+014	0.000468769	-59.1518
1.96415e+014	0.00299894	-60.2644
1.96384e+014	0.00348056	-61.1418
1.96353e+014	0.00145387	-62.0595
1.96323e+014	0.00169613	-59.5974
1.96292e+014	0.00373155	-60.5077
1.96261e+014	0.00314885	-61.3833
1.9623e+014	0.000302446	-62.7194
1.96199e+014	0.00291586	-59.8616
1.96168e+014	0.00411949	-60.7419
1.96138e+014	0.00238871	-61.631
1.96107e+014	0.00114465	-59.1376
1.96076e+014	0.00397769	-60.0986
1.96045e+014	0.00406673	-60.9707
1.96015e+014	0.001224	-61.9272
1.95984e+014	0.00263184	-59.4338
1.95953e+014	0.00474262	-60.3228
1.95922e+014	0.00351749	-61.1981
1.95892e+014	0.000357693	-58.3067
