# Test:	Laser Sweep (sweepLaser)
# User:	Mustafa
# Start:	05-Feb-2022 13:29:07
# Finish:	05-Feb-2022 13:30:14
# Device ID:	 wgloss_straight_2000nm_26046u
# Device coordinates (gds):	-4317, -3988
# Device coordinates (motor):	1.019922e+03, -4.116741e+03
# Chip test start:	05-Feb-2022 13:09:10
# Settings:
#	Laser:	81600B
#	Detector:	HP81635A
#	Sweep speed:	5 nm/s
#	Number of datasets:	1 
#	Laser power:	0 dBm
#	Wavelength step-size:	0.1 nm
#	Start wavelength:	1260 nm
#	Stop wavelength:	1370 nm
#	Stitch count:	0 
#	Init Range:	-10 
#	New sweep plot behavior:	add
#	Turn off laser when done:	yes
#Metric Tag, value [, value]
wavelength,1260,1260.1,1260.2,1260.3,1260.4,1260.5,1260.6,1260.7,1260.8,1260.9,1261,1261.1,1261.2,1261.3,1261.4,1261.5,1261.6,1261.7,1261.8,1261.9,1262,1262.1,1262.2,1262.3,1262.4,1262.5,1262.6,1262.7,1262.8,1262.9,1263,1263.1,1263.2,1263.3,1263.4,1263.5,1263.6,1263.7,1263.8,1263.9,1264,1264.1,1264.2,1264.3,1264.4,1264.5,1264.6,1264.7,1264.8,1264.9,1265,1265.1,1265.2,1265.3,1265.4,1265.5,1265.6,1265.7,1265.8,1265.9,1266,1266.1,1266.2,1266.3,1266.4,1266.5,1266.6,1266.7,1266.8,1266.9,1267,1267.1,1267.2,1267.3,1267.4,1267.5,1267.6,1267.7,1267.8,1267.9,1268,1268.1,1268.2,1268.3,1268.4,1268.5,1268.6,1268.7,1268.8,1268.9,1269,1269.1,1269.2,1269.3,1269.4,1269.5,1269.6,1269.7,1269.8,1269.9,1270,1270.1,1270.2,1270.3,1270.4,1270.5,1270.6,1270.7,1270.8,1270.9,1271,1271.1,1271.2,1271.3,1271.4,1271.5,1271.6,1271.7,1271.8,1271.9,1272,1272.1,1272.2,1272.3,1272.4,1272.5,1272.6,1272.7,1272.8,1272.9,1273,1273.1,1273.2,1273.3,1273.4,1273.5,1273.6,1273.7,1273.8,1273.9,1274,1274.1,1274.2,1274.3,1274.4,1274.5,1274.6,1274.7,1274.8,1274.9,1275,1275.1,1275.2,1275.3,1275.4,1275.5,1275.6,1275.7,1275.8,1275.9,1276,1276.1,1276.2,1276.3,1276.4,1276.5,1276.6,1276.7,1276.8,1276.9,1277,1277.1,1277.2,1277.3,1277.4,1277.5,1277.6,1277.7,1277.8,1277.9,1278,1278.1,1278.2,1278.3,1278.4,1278.5,1278.6,1278.7,1278.8,1278.9,1279,1279.1,1279.2,1279.3,1279.4,1279.5,1279.6,1279.7,1279.8,1279.9,1280,1280.1,1280.2,1280.3,1280.4,1280.5,1280.6,1280.7,1280.8,1280.9,1281,1281.1,1281.2,1281.3,1281.4,1281.5,1281.6,1281.7,1281.8,1281.9,1282,1282.1,1282.2,1282.3,1282.4,1282.5,1282.6,1282.7,1282.8,1282.9,1283,1283.1,1283.2,1283.3,1283.4,1283.5,1283.6,1283.7,1283.8,1283.9,1284,1284.1,1284.2,1284.3,1284.4,1284.5,1284.6,1284.7,1284.8,1284.9,1285,1285.1,1285.2,1285.3,1285.4,1285.5,1285.6,1285.7,1285.8,1285.9,1286,1286.1,1286.2,1286.3,1286.4,1286.5,1286.6,1286.7,1286.8,1286.9,1287,1287.1,1287.2,1287.3,1287.4,1287.5,1287.6,1287.7,1287.8,1287.9,1288,1288.1,1288.2,1288.3,1288.4,1288.5,1288.6,1288.7,1288.8,1288.9,1289,1289.1,1289.2,1289.3,1289.4,1289.5,1289.6,1289.7,1289.8,1289.9,1290,1290.1,1290.2,1290.3,1290.4,1290.5,1290.6,1290.7,1290.8,1290.9,1291,1291.1,1291.2,1291.3,1291.4,1291.5,1291.6,1291.7,1291.8,1291.9,1292,1292.1,1292.2,1292.3,1292.4,1292.5,1292.6,1292.7,1292.8,1292.9,1293,1293.1,1293.2,1293.3,1293.4,1293.5,1293.6,1293.7,1293.8,1293.9,1294,1294.1,1294.2,1294.3,1294.4,1294.5,1294.6,1294.7,1294.8,1294.9,1295,1295.1,1295.2,1295.3,1295.4,1295.5,1295.6,1295.7,1295.8,1295.9,1296,1296.1,1296.2,1296.3,1296.4,1296.5,1296.6,1296.7,1296.8,1296.9,1297,1297.1,1297.2,1297.3,1297.4,1297.5,1297.6,1297.7,1297.8,1297.9,1298,1298.1,1298.2,1298.3,1298.4,1298.5,1298.6,1298.7,1298.8,1298.9,1299,1299.1,1299.2,1299.3,1299.4,1299.5,1299.6,1299.7,1299.8,1299.9,1300,1300.1,1300.2,1300.3,1300.4,1300.5,1300.6,1300.7,1300.8,1300.9,1301,1301.1,1301.2,1301.3,1301.4,1301.5,1301.6,1301.7,1301.8,1301.9,1302,1302.1,1302.2,1302.3,1302.4,1302.5,1302.6,1302.7,1302.8,1302.9,1303,1303.1,1303.2,1303.3,1303.4,1303.5,1303.6,1303.7,1303.8,1303.9,1304,1304.1,1304.2,1304.3,1304.4,1304.5,1304.6,1304.7,1304.8,1304.9,1305,1305.1,1305.2,1305.3,1305.4,1305.5,1305.6,1305.7,1305.8,1305.9,1306,1306.1,1306.2,1306.3,1306.4,1306.5,1306.6,1306.7,1306.8,1306.9,1307,1307.1,1307.2,1307.3,1307.4,1307.5,1307.6,1307.7,1307.8,1307.9,1308,1308.1,1308.2,1308.3,1308.4,1308.5,1308.6,1308.7,1308.8,1308.9,1309,1309.1,1309.2,1309.3,1309.4,1309.5,1309.6,1309.7,1309.8,1309.9,1310,1310.1,1310.2,1310.3,1310.4,1310.5,1310.6,1310.7,1310.8,1310.9,1311,1311.1,1311.2,1311.3,1311.4,1311.5,1311.6,1311.7,1311.8,1311.9,1312,1312.1,1312.2,1312.3,1312.4,1312.5,1312.6,1312.7,1312.8,1312.9,1313,1313.1,1313.2,1313.3,1313.4,1313.5,1313.6,1313.7,1313.8,1313.9,1314,1314.1,1314.2,1314.3,1314.4,1314.5,1314.6,1314.7,1314.8,1314.9,1315,1315.1,1315.2,1315.3,1315.4,1315.5,1315.6,1315.7,1315.8,1315.9,1316,1316.1,1316.2,1316.3,1316.4,1316.5,1316.6,1316.7,1316.8,1316.9,1317,1317.1,1317.2,1317.3,1317.4,1317.5,1317.6,1317.7,1317.8,1317.9,1318,1318.1,1318.2,1318.3,1318.4,1318.5,1318.6,1318.7,1318.8,1318.9,1319,1319.1,1319.2,1319.3,1319.4,1319.5,1319.6,1319.7,1319.8,1319.9,1320,1320.1,1320.2,1320.3,1320.4,1320.5,1320.6,1320.7,1320.8,1320.9,1321,1321.1,1321.2,1321.3,1321.4,1321.5,1321.6,1321.7,1321.8,1321.9,1322,1322.1,1322.2,1322.3,1322.4,1322.5,1322.6,1322.7,1322.8,1322.9,1323,1323.1,1323.2,1323.3,1323.4,1323.5,1323.6,1323.7,1323.8,1323.9,1324,1324.1,1324.2,1324.3,1324.4,1324.5,1324.6,1324.7,1324.8,1324.9,1325,1325.1,1325.2,1325.3,1325.4,1325.5,1325.6,1325.7,1325.8,1325.9,1326,1326.1,1326.2,1326.3,1326.4,1326.5,1326.6,1326.7,1326.8,1326.9,1327,1327.1,1327.2,1327.3,1327.4,1327.5,1327.6,1327.7,1327.8,1327.9,1328,1328.1,1328.2,1328.3,1328.4,1328.5,1328.6,1328.7,1328.8,1328.9,1329,1329.1,1329.2,1329.3,1329.4,1329.5,1329.6,1329.7,1329.8,1329.9,1330,1330.1,1330.2,1330.3,1330.4,1330.5,1330.6,1330.7,1330.8,1330.9,1331,1331.1,1331.2,1331.3,1331.4,1331.5,1331.6,1331.7,1331.8,1331.9,1332,1332.1,1332.2,1332.3,1332.4,1332.5,1332.6,1332.7,1332.8,1332.9,1333,1333.1,1333.2,1333.3,1333.4,1333.5,1333.6,1333.7,1333.8,1333.9,1334,1334.1,1334.2,1334.3,1334.4,1334.5,1334.6,1334.7,1334.8,1334.9,1335,1335.1,1335.2,1335.3,1335.4,1335.5,1335.6,1335.7,1335.8,1335.9,1336,1336.1,1336.2,1336.3,1336.4,1336.5,1336.6,1336.7,1336.8,1336.9,1337,1337.1,1337.2,1337.3,1337.4,1337.5,1337.6,1337.7,1337.8,1337.9,1338,1338.1,1338.2,1338.3,1338.4,1338.5,1338.6,1338.7,1338.8,1338.9,1339,1339.1,1339.2,1339.3,1339.4,1339.5,1339.6,1339.7,1339.8,1339.9,1340,1340.1,1340.2,1340.3,1340.4,1340.5,1340.6,1340.7,1340.8,1340.9,1341,1341.1,1341.2,1341.3,1341.4,1341.5,1341.6,1341.7,1341.8,1341.9,1342,1342.1,1342.2,1342.3,1342.4,1342.5,1342.6,1342.7,1342.8,1342.9,1343,1343.1,1343.2,1343.3,1343.4,1343.5,1343.6,1343.7,1343.8,1343.9,1344,1344.1,1344.2,1344.3,1344.4,1344.5,1344.6,1344.7,1344.8,1344.9,1345,1345.1,1345.2,1345.3,1345.4,1345.5,1345.6,1345.7,1345.8,1345.9,1346,1346.1,1346.2,1346.3,1346.4,1346.5,1346.6,1346.7,1346.8,1346.9,1347,1347.1,1347.2,1347.3,1347.4,1347.5,1347.6,1347.7,1347.8,1347.9,1348,1348.1,1348.2,1348.3,1348.4,1348.5,1348.6,1348.7,1348.8,1348.9,1349,1349.1,1349.2,1349.3,1349.4,1349.5,1349.6,1349.7,1349.8,1349.9,1350,1350.1,1350.2,1350.3,1350.4,1350.5,1350.6,1350.7,1350.8,1350.9,1351,1351.1,1351.2,1351.3,1351.4,1351.5,1351.6,1351.7,1351.8,1351.9,1352,1352.1,1352.2,1352.3,1352.4,1352.5,1352.6,1352.7,1352.8,1352.9,1353,1353.1,1353.2,1353.3,1353.4,1353.5,1353.6,1353.7,1353.8,1353.9,1354,1354.1,1354.2,1354.3,1354.4,1354.5,1354.6,1354.7,1354.8,1354.9,1355,1355.1,1355.2,1355.3,1355.4,1355.5,1355.6,1355.7,1355.8,1355.9,1356,1356.1,1356.2,1356.3,1356.4,1356.5,1356.6,1356.7,1356.8,1356.9,1357,1357.1,1357.2,1357.3,1357.4,1357.5,1357.6,1357.7,1357.8,1357.9,1358,1358.1,1358.2,1358.3,1358.4,1358.5,1358.6,1358.7,1358.8,1358.9,1359,1359.1,1359.2,1359.3,1359.4,1359.5,1359.6,1359.7,1359.8,1359.9,1360,1360.1,1360.2,1360.3,1360.4,1360.5,1360.6,1360.7,1360.8,1360.9,1361,1361.1,1361.2,1361.3,1361.4,1361.5,1361.6,1361.7,1361.8,1361.9,1362,1362.1,1362.2,1362.3,1362.4,1362.5,1362.6,1362.7,1362.8,1362.9,1363,1363.1,1363.2,1363.3,1363.4,1363.5,1363.6,1363.7,1363.8,1363.9,1364,1364.1,1364.2,1364.3,1364.4,1364.5,1364.6,1364.7,1364.8,1364.9,1365,1365.1,1365.2,1365.3,1365.4,1365.5,1365.6,1365.7,1365.8,1365.9,1366,1366.1,1366.2,1366.3,1366.4,1366.5,1366.6,1366.7,1366.8,1366.9,1367,1367.1,1367.2,1367.3,1367.4,1367.5,1367.6,1367.7,1367.8,1367.9,1368,1368.1,1368.2,1368.3,1368.4,1368.5,1368.6,1368.7,1368.8,1368.9,1369,1369.1,1369.2,1369.3,1369.4,1369.5,1369.6,1369.7,1369.8,1369.9,1370
channel_1,-59.3705,-59.2392,-59.0958,-59.1571,-58.9259,-58.2928,-59.3876,-58.8344,-59.3876,-58.3844,-58.8647,-59.0479,-59.2062,-59.0163,-59.5094,-58.9693,-59.0321,-59.5949,-58.4779,-59.2725,-59.2062,-59.2062,-59.2062,-58.7035,-58.8193,-59.3229,-59.3534,-58.7035,-58.0365,-59.1118,-59.1118,-59.6858,-59.3705,-59.2392,-59.0638,-58.8193,-59.4742,-58.7035,-59.5769,-59.2725,-58.8043,-58.6453,-59.1898,-59.0006,-59.3534,-59.2392,-58.9693,-59.1571,-59.0958,-58.5622,-59.0479,-59.0638,-58.8799,-59.4568,-59.7042,-58.9693,-58.7477,-59.0479,-58.7923,-59.0798,-58.2004,-59.3705,-58.4919,-59.1118,-58.8799,-59.9275,-59.1898,-59.1571,-59.0321,-59.0958,-59.3534,-58.8193,-59.2893,-59.0798,-58.6453,-59.1898,-59.1441,-59.3534,-58.8193,-58.4254,-58.5058,-59.559,-59.8315,-58.4254,-58.9259,-59.3876,-58.8043,-58.8952,-59.5448,-59.0798,-58.4392,-59.1898,-59.0321,-59.1571,-58.8799,-58.5058,-58.9259,-58.7774,-58.4392,-58.398,-58.8495,-58.9105,-58.9569,-59.0479,-59.631,-58.3572,-58.7035,-59.2725,-58.6453,-59.2725,-58.8647,-58.7182,-58.5907,-59.3229,-58.8799,-58.7774,-59.0163,-59.1734,-58.7774,-60.0817,-59.3399,-59.0798,-59.0958,-58.8043,-58.4392,-59.0798,-58.4392,-59.527,-58.6743,-58.4779,-59.2725,-59.7599,-58.6193,-58.1485,-58.8495,-58.4919,-58.7923,-59.0479,-59.2392,-58.8344,-59.3534,-59.3876,-58.4117,-59.0321,-59.0321,-59.2558,-58.8647,-59.3534,-59.4742,-58.8495,-59.1898,-59.0638,-58.8344,-58.548,-59.4221,-59.2725,-58.9259,-58.5339,-58.4779,-59.7412,-59.3876,-58.9849,-58.9849,-58.5622,-58.8952,-58.9569,-59.0958,-59.8125,-58.8799,-58.3302,-58.9569,-59.3399,-58.6193,-59.7227,-58.9105,-58.6308,-58.7329,-59.4918,-58.9693,-59.4048,-59.6129,-58.9259,-58.5907,-58.7477,-58.7182,-59.2893,-59.0163,-59.3229,-58.5764,-58.6193,-58.5622,-58.7625,-58.8952,-58.7329,-58.8647,-59.3534,-59.0958,-59.1118,-58.7329,-59.0006,-58.9105,-60.0617,-59.6492,-58.3844,-59.1898,-59.2725,-58.6743,-58.4919,-58.6193,-59.1734,-58.548,-59.1441,-58.6888,-58.8647,-59.1898,-58.3844,-58.6193,-58.3844,-59.3061,-59.4221,-58.7625,-58.7035,-59.2062,-59.1571,-58.9693,-58.8799,-59.1441,-59.0321,-58.5339,-59.1898,-58.9414,-58.7182,-58.8043,-58.7625,-58.9414,-58.8799,-59.0798,-59.1898,-58.3572,-58.7477,-58.7329,-59.4918,-59.1118,-59.3534,-58.9259,-58.8344,-59.0479,-59.2227,-58.6888,-58.9105,-58.5907,-59.0638,-58.6308,-58.4919,-58.6453,-58.9569,-59.0479,-58.4254,-58.9569,-59.0638,-58.4254,-58.5764,-59.0638,-58.6453,-59.3229,-58.6743,-58.9693,-58.9105,-58.9849,-58.5622,-58.7625,-58.9259,-58.8952,-59.0163,-58.3437,-58.6597,-58.9105,-59.2062,-59.2725,-59.5448,-58.7774,-58.8193,-58.9569,-59.0798,-58.7182,-59.5448,-59.1118,-59.0479,-59.2725,-59.8315,-58.4254,-58.9414,-59.3705,-58.398,-59.4221,-58.7923,-58.6597,-58.6743,-59.1734,-59.1734,-59.3061,-58.9849,-58.5764,-59.128,-59.128,-59.2725,-58.6743,-59.3705,-58.9414,-59.0163,-59.2227,-58.9569,-59.0321,-58.9105,-59.0479,-58.7329,-59.3399,-59.0163,-59.2062,-58.8043,-59.4048,-58.7774,-58.8799,-58.2135,-58.9414,-58.8952,-59.1571,-58.7035,-59.2725,-58.8647,-58.8193,-58.6308,-58.453,-59.3229,-59.4221,-58.7329,-58.9414,-59.2725,-59.5949,-58.8043,-59.6492,-59.2725,-59.5448,-58.5907,-58.7477,-59.0479,-58.7774,-58.6193,-59.1118,-59.0006,-58.6453,-59.1118,-58.8952,-58.9414,-58.8495,-59.4221,-58.7182,-58.8647,-59.0479,-58.7182,-59.8505,-59.4742,-58.2794,-58.9105,-59.0321,-58.2398,-58.2529,-58.6193,-58.3708,-58.9105,-59.1571,-59.2558,-58.5764,-58.7923,-58.7625,-58.9849,-58.9414,-59.3399,-58.9693,-59.5769,-59.2227,-58.7774,-58.8647,-59.0479,-58.6597,-59.2558,-58.5058,-59.0321,-58.9849,-58.9259,-58.6888,-59.2725,-58.8043,-58.8495,-58.7774,-59.1571,-59.1571,-58.7477,-58.9105,-59.0479,-58.7477,-58.2398,-58.9414,-58.9849,-58.9105,-58.7035,-59.1898,-58.1874,-59.128,-59.1441,-58.8043,-58.5764,-59.9862,-58.6888,-58.8495,-59.3061,-58.6453,-59.1118,-58.5339,-59.1441,-59.2392,-58.5622,-58.8495,-59.2227,-59.559,-58.9414,-59.3061,-59.2227,-59.3876,-59.2725,-59.1441,-59.0321,-59.0006,-58.5764,-59.3399,-58.9849,-58.8495,-59.4394,-58.548,-59.0006,-59.2558,-58.4779,-59.631,-58.7625,-58.6453,-58.9414,-58.9259,-58.7035,-58.5907,-58.7774,-58.8952,-58.9105,-59.5094,-58.2794,-58.6308,-59.2062,-59.2392,-59.9081,-58.8043,-59.0798,-58.8495,-59.3399,-59.0958,-58.4117,-58.6743,-59.1734,-59.4918,-58.3844,-59.2725,-59.0006,-58.7035,-58.548,-58.8647,-59.4568,-58.8193,-59.2558,-58.1744,-59.3061,-59.8125,-59.2227,-58.6743,-59.4048,-59.2558,-58.548,-59.0321,-59.2062,-58.4779,-58.9105,-59.128,-58.453,-59.2725,-58.8799,-58.9693,-58.6888,-58.9105,-59.7412,-58.9693,-59.6492,-59.2227,-59.2893,-58.9569,-59.4221,-59.2062,-59.4048,-59.527,-58.9569,-59.5949,-59.1118,-59.2227,-58.6743,-59.1118,-59.3534,-58.9693,-59.128,-59.0638,-58.4919,-59.5448,-59.1118,-59.4221,-58.5907,-58.6597,-58.3437,-58.8495,-58.8495,-59.3061,-58.3437,-58.8647,-59.2725,-59.7227,-59.6492,-58.8952,-58.605,-58.4254,-59.3876,-59.0798,-59.0006,-58.6453,-58.9693,-59.4394,-59.0958,-59.3229,-59.3705,-59.5094,-59.2062,-59.3705,-59.3399,-58.6888,-58.9849,-58.1254,-59.3229,-59.0638,-59.3229,-59.2227,-59.4568,-58.4779,-58.464,-59.3229,-59.1571,-58.9569,-59.4742,-59.3399,-59.7412,-58.9259,-59.0006,-59.2392,-58.8647,-58.4919,-58.8799,-59.0006,-60.0817,-58.548,-58.9105,-59.5949,-58.9259,-59.0638,-59.2227,-58.9569,-59.0321,-58.4254,-58.6453,-59.128,-58.9414,-59.2558,-58.5339,-59.5094,-58.8193,-58.9105,-58.5764,-58.9105,-59.3229,-58.9259,-59.2062,-59.8315,-58.9693,-59.128,-58.9259,-58.9414,-59.0163,-60.1019,-58.9569,-58.453,-59.3399,-58.5199,-58.6597,-59.7599,-58.8043,-59.1898,-59.6129,-59.5094,-59.0958,-58.6193,-58.605,-59.1441,-59.1571,-59.2558,-59.4394,-58.7625,-58.6453,-59.0798,-58.7329,-59.2062,-59.2062,-58.9569,-59.2893,-59.3705,-59.3061,-59.1441,-59.1571,-59.0958,-59.2392,-59.3876,-59.1118,-59.3061,-58.7923,-59.3399,-59.1898,-58.8193,-58.7329,-58.8647,-58.3844,-59.6858,-59.4742,-59.2558,-59.2227,-59.0479,-59.559,-58.9105,-59.3061,-59.2227,-59.1898,-59.0006,-58.7329,-58.605,-59.0958,-59.0006,-59.128,-58.8952,-58.8344,-59.2725,-58.9414,-58.605,-58.5622,-59.5448,-58.5622,-58.4392,-58.8952,-58.548,-59.0163,-59.4568,-59.8505,-59.2558,-59.1898,-58.8193,-59.2558,-59.5094,-58.9849,-58.3708,-59.0958,-59.0163,-59.2558,-59.0321,-58.8952,-58.9259,-58.8193,-58.6888,-58.7035,-59.1734,-58.9259,-59.0163,-59.2558,-58.8193,-58.8193,-58.4392,-58.7774,-58.9259,-59.2227,-59.527,-59.2725,-58.4117,-58.605,-59.3399,-58.9105,-58.7182,-58.4392,-58.9105,-58.605,-59.1898,-58.9259,-58.5907,-58.7625,-58.8952,-59.5448,-58.8952,-60.1425,-59.1118,-59.4048,-58.6453,-59.7412,-59.0638,-58.5058,-58.2794,-58.8043,-59.0163,-58.8344,-59.1571,-58.8952,-58.8647,-59.1118,-58.8495,-59.0958,-58.6453,-58.398,-59.0006,-59.1118,-59.0798,-58.464,-58.9693,-58.8647,-58.4919,-58.7923,-59.8125,-59.0006,-59.6492,-59.3061,-58.5622,-58.7923,-58.5058,-58.6743,-59.1734,-58.9105,-59.6129,-58.9259,-58.4392,-59.128,-59.559,-59.1571,-59.3399,-59.5949,-58.605,-59.5448,-59.2227,-59.2062,-58.9849,-59.1571,-59.2725,-58.5622,-59.3229,-59.3229,-58.2266,-59.1118,-58.5339,-58.6308,-58.4117,-58.9259,-59.3061,-58.4919,-59.2062,-58.2928,-58.6193,-58.9693,-58.9569,-59.3705,-58.8043,-58.9105,-58.5199,-58.8495,-58.4117,-59.0321,-58.3844,-58.9414,-59.2227,-58.6193,-58.9259,-59.3399,-59.5094,-59.0163,-58.6888,-58.8193,-58.605,-58.8495,-59.0638,-58.6453,-58.8952,-59.1571,-59.3399,-58.9849,-59.3705,-59.3061,-58.9259,-59.559,-58.9693,-58.7625,-58.7035,-59.4568,-59.3534,-58.7477,-59.2893,-59.0321,-58.6193,-59.1118,-59.0163,-59.2725,-58.5907,-58.5622,-59.2062,-58.9569,-58.4919,-58.2266,-59.0638,-59.0321,-58.8193,-58.6453,-58.7035,-58.6743,-59.2227,-59.7937,-59.4568,-58.8495,-59.2227,-58.7923,-58.5764,-58.7923,-58.9693,-58.7774,-59.2725,-58.605,-59.0638,-58.8043,-59.128,-58.548,-58.9414,-59.3534,-58.9105,-59.4048,-58.6453,-58.7923,-59.1118,-59.8315,-58.9569,-58.8647,-59.2227,-58.9693,-58.7774,-59.5769,-59.0006,-59.527,-59.3229,-59.5094,-59.0006,-58.7774,-59.4048,-58.9414,-58.605,-58.6597,-58.2794,-59.2392,-58.9414,-58.8799,-58.5907,-58.8344,-58.7182,-59.1898,-58.8193,-58.9259,-58.8952,-59.128,-58.9693,-58.6597,-59.2392,-60.0417,-59.1571,-59.6492,-59.1118,-59.2558,-58.7477,-58.7035,-59.1571,-58.9849,-59.5094,-59.8315,-59.2893,-58.7923,-58.453,-59.2227,-58.6193,-58.7329,-58.6308,-58.7774,-58.5339,-58.6743,-58.8344,-58.8495,-59.0321,-59.4048,-58.7774,-58.9569,-58.5907,-59.0479,-58.3437,-59.1571,-58.5058,-59.6129,-59.5448,-59.4568,-59.559,-59.1734,-59.9275,-59.5949,-59.0006,-58.6193,-59.128,-59.1734,-59.0638,-59.6674,-59.1571,-59.5094,-59.5094,-59.0479,-59.4221,-59.0479,-59.5094,-59.128,-58.5907,-58.3708,-58.4919,-59.2062,-58.8647,-59.2893,-59.2558,-59.0798,-58.6193,-59.2392,-59.2062,-58.4779,-59.0321,-59.3399,-59.0798,-58.7182,-58.8344,-59.3705,-59.5949,-58.7035,-58.7774,-59.5448,-59.3399,-58.9259,-58.7625,-58.9569,-59.1118,-58.6193,-58.7329,-58.7035,-59.4394,-58.4919,-58.3572,-59.1441,-58.8799,-58.8647,-59.2062,-58.5339,-58.0491,-58.2529,-59.5448,-59.6492,-58.8043,-58.9569,-59.2392,-59.0321,-59.1898,-58.9849,-58.9105,-58.5199,-58.8647,-58.9569,-59.3061,-58.7625,-58.9693,-59.1118,-58.8495,-58.4254,-59.4568,-59.2062,-58.8647,-59.4394,-58.8495,-58.0491,-59.4568,-59.8505,-58.9105,-59.4048,-59.1118,-59.3705,-58.7923,-59.4742,-58.7329,-59.2893,-59.0006,-58.4779,-59.9081,-58.4779,-58.5764,-58.9414,-58.9849,-59.559,-58.8647,-59.2392,-59.3876,-58.5907,-58.7035,-58.7774,-58.2398,-58.9414,-59.3399,-58.7477,-59.3399,-58.7774,-58.9693,-58.8647,-58.2398,-59.2893,-58.3034,-58.605,-59.5094,-58.4779,-58.7329,-58.8647,-59.1118,-58.5339,-58.3302,-59.2558,-59.1441,-58.6193,-58.2928,-58.7774,-58.3708,-58.5764,-59.3229,-58.8647,-58.4254,-59.2227,-59.2558,-58.7477,-59.128,-59.0321,-58.9693,-58.548,-59.3876,-58.7182,-58.7625,-58.6888,-58.7625,-59.0638,-58.9569,-58.2794,-58.8043,-58.464,-59.1571,-59.3705,-59.0006,-58.9693,-58.8344,-59.0006,-58.8799,-59.0163,-59.0479,-58.6453,-58.4392,-58.9105,-59.3534,-58.1615,-58.453,-58.9693,-59.1898,-59.0479,-59.4048,-59.3229,-59.1734,-59.3876,-59.1441,-58.8495,-59.0006
